return_id,order_id,product_id,return_date,return_reason
690,19317,400,2023-04-03,Wrong Size
691,8518,684,2024-04-26,Wrong Size
692,7563,998,2023-04-16,Late Delivery
693,5754,899,2025-05-11,Changed Mind
694,12144,549,2023-07-03,Wrong Size
695,5138,230,2023-06-12,Defective
696,6932,576,2022-09-21,Defective
697,12872,419,2023-10-11,Defective
698,9043,280,2024-02-12,Changed Mind
699,14250,591,2023-10-12,Changed Mind
700,9816,590,2023-09-09,Changed Mind
701,12815,728,2024-06-08,Changed Mind
702,3037,621,2022-09-23,Wrong Size
703,7990,870,2025-06-02,Defective
704,5519,615,2023-08-20,Wrong Size
705,11065,425,2023-04-24,Late Delivery
706,9246,978,2024-01-13,Changed Mind
707,19587,521,2025-01-25,Changed Mind
708,15675,546,2023-02-13,Changed Mind
709,4999,761,2024-01-04,Changed Mind
710,9594,153,2023-06-21,Defective
711,15442,954,2025-05-04,Wrong Size
712,172,667,2025-06-05,Changed Mind
713,5557,675,2025-01-20,Changed Mind
714,11722,770,2023-09-15,Late Delivery
715,7361,130,2022-10-08,Defective
716,15655,830,2023-12-28,Changed Mind
717,8023,471,2022-12-23,Late Delivery
718,9504,917,2022-10-25,Changed Mind
719,18235,622,2022-11-29,Wrong Size
720,13952,184,2024-03-19,Defective
721,19206,297,2023-07-13,Wrong Size
722,16950,925,2023-04-07,Changed Mind
723,10794,564,2024-07-20,Changed Mind
724,17585,430,2024-06-02,Defective
725,10193,862,2022-09-25,Changed Mind
726,1294,654,2024-11-22,Defective
727,19172,496,2025-08-25,Wrong Size
728,2041,409,2024-06-11,Late Delivery
729,1258,175,2024-06-12,Changed Mind
730,12849,978,2023-05-22,Wrong Size
731,15571,840,2022-09-28,Changed Mind
732,3901,831,2023-05-28,Defective
733,1868,381,2023-11-26,Late Delivery
734,3867,366,2025-04-30,Defective
735,17628,878,2025-05-16,Changed Mind
736,5129,649,2024-05-24,Defective
737,5786,831,2024-11-04,Changed Mind
738,12405,353,2025-08-02,Changed Mind
739,18268,851,2024-05-12,Changed Mind
740,13100,717,2025-08-07,Late Delivery
741,3708,68,2023-05-06,Changed Mind
742,12656,683,2025-04-27,Wrong Size
743,8940,169,2023-06-23,Wrong Size
744,6872,739,2024-03-30,Changed Mind
745,18332,984,2024-06-02,Late Delivery
746,7741,453,2023-08-11,Wrong Size
747,4783,225,2024-05-08,Defective
748,18914,914,2025-01-22,Defective
749,18896,402,2023-02-08,Defective
750,8488,211,2023-10-26,Defective
751,10680,904,2023-12-08,Wrong Size
752,13238,612,2023-05-15,Wrong Size
753,13217,589,2025-07-02,Changed Mind
754,14084,604,2024-12-09,Defective
755,12520,680,2024-07-09,Wrong Size
756,6865,485,2022-11-09,Defective
757,7060,578,2024-03-20,Changed Mind
758,15752,585,2023-07-22,Wrong Size
759,17537,31,2023-12-30,Wrong Size
760,19476,753,2024-11-22,Changed Mind
761,3104,54,2023-01-03,Defective
762,362,338,2024-02-28,Late Delivery
763,13415,507,2024-01-16,Late Delivery
764,1141,716,2025-07-25,Wrong Size
765,16102,324,2023-02-07,Changed Mind
766,5863,612,2024-04-19,Changed Mind
767,12904,82,2025-05-09,Changed Mind
768,16891,281,2025-05-03,Defective
769,7136,394,2025-06-04,Changed Mind
770,205,974,2023-03-10,Changed Mind
771,19873,574,2024-10-21,Defective
772,3594,169,2023-10-21,Wrong Size
773,12321,273,2025-06-01,Wrong Size
774,12242,985,2024-04-05,Changed Mind
775,3478,474,2023-11-28,Late Delivery
776,2493,232,2023-07-08,Wrong Size
777,4426,588,2024-12-18,Late Delivery
778,14627,833,2025-05-09,Late Delivery
779,17753,465,2025-08-23,Changed Mind
780,7620,799,2025-02-26,Changed Mind
781,671,786,2023-11-23,Wrong Size
782,7393,899,2024-12-26,Defective
783,15520,413,2023-05-06,Defective
784,14816,277,2022-12-04,Changed Mind
785,1302,299,2023-06-05,Defective
786,7304,484,2024-10-09,Late Delivery
787,7281,999,2024-12-16,Changed Mind
788,16103,969,2025-07-20,Defective
789,99,967,2022-12-19,Late Delivery
790,17348,875,2023-12-18,Wrong Size
791,5401,574,2024-05-11,Wrong Size
792,16490,202,2025-08-25,Late Delivery
793,3855,88,2025-07-02,Wrong Size
794,8182,492,2023-11-28,Late Delivery
795,4866,140,2025-06-29,Changed Mind
796,19393,355,2025-03-31,Late Delivery
797,11689,177,2023-01-18,Late Delivery
798,14797,494,2025-06-30,Wrong Size
799,12456,421,2023-02-17,Wrong Size
800,11084,571,2023-10-21,Wrong Size
801,1294,668,2022-09-24,Defective
802,2476,418,2022-10-11,Changed Mind
803,13756,260,2025-03-23,Wrong Size
804,914,402,2025-07-30,Wrong Size
805,13261,346,2025-05-30,Wrong Size
806,10739,383,2024-10-07,Defective
807,9716,706,2024-10-31,Changed Mind
808,9982,446,2024-02-09,Defective
809,4410,301,2024-10-28,Late Delivery
810,13753,827,2023-06-13,Defective
811,14996,856,2023-02-26,Late Delivery
812,10091,581,2024-11-23,Changed Mind
813,16695,66,2024-12-23,Wrong Size
814,17689,912,2023-07-13,Late Delivery
815,7110,789,2022-11-15,Changed Mind
816,18910,446,2024-07-16,Defective
817,13184,231,2025-03-14,Defective
818,2900,528,2023-03-03,Late Delivery
819,18073,107,2024-10-30,Wrong Size
820,6964,778,2023-09-20,Defective
821,1373,451,2025-04-29,Late Delivery
822,16082,774,2023-09-28,Changed Mind
823,590,495,2024-08-14,Wrong Size
824,5205,281,2024-11-26,Changed Mind
825,5191,234,2023-09-05,Changed Mind
826,14599,506,2024-06-27,Wrong Size
827,19366,734,2023-03-30,Late Delivery
828,1503,63,2023-07-26,Wrong Size
829,7496,773,2024-05-25,Defective
830,16522,19,2023-07-04,Late Delivery
831,17389,343,2024-11-07,Defective
832,15267,933,2022-12-25,Wrong Size
833,15646,542,2023-05-23,Defective
834,2873,609,2024-06-06,Defective
835,4537,145,2023-09-17,Changed Mind
836,5568,665,2023-04-14,Defective
837,11859,715,2025-04-20,Late Delivery
838,5049,182,2024-03-20,Wrong Size
839,14196,866,2024-12-01,Defective
840,12501,449,2024-02-18,Changed Mind
841,2822,17,2024-07-12,Late Delivery
842,2101,400,2023-03-02,Changed Mind
843,5979,913,2023-03-18,Defective
844,6753,134,2022-11-26,Wrong Size
845,5486,365,2022-12-24,Defective
846,3433,234,2023-09-25,Late Delivery
847,11150,273,2023-06-14,Defective
848,5061,894,2025-08-20,Defective
849,16708,259,2023-10-05,Changed Mind
850,11484,725,2024-06-13,Wrong Size
851,6755,412,2023-12-20,Defective
852,17075,226,2023-08-21,Changed Mind
853,999,252,2023-12-27,Changed Mind
854,1231,925,2025-01-08,Changed Mind
855,15998,82,2025-01-31,Changed Mind
856,1474,475,2023-06-18,Changed Mind
857,2509,159,2024-08-25,Defective
858,11408,688,2025-03-01,Wrong Size
859,17019,39,2024-09-04,Defective
860,15440,671,2025-04-02,Late Delivery
861,16680,532,2023-12-28,Defective
862,5727,998,2023-10-15,Late Delivery
863,11216,454,2025-07-10,Wrong Size
864,8592,161,2024-11-14,Late Delivery
865,4643,963,2023-08-29,Defective
866,4623,794,2023-02-04,Late Delivery
867,5109,78,2022-11-10,Late Delivery
868,4156,565,2022-12-31,Defective
869,8490,59,2024-08-21,Defective
870,4725,326,2023-06-05,Changed Mind
871,12202,75,2022-09-23,Changed Mind
872,15786,443,2023-07-25,Changed Mind
873,3769,719,2024-11-17,Late Delivery
874,12635,498,2025-01-02,Defective
875,5492,865,2024-10-31,Changed Mind
876,9239,641,2024-08-27,Wrong Size
877,13853,844,2023-12-26,Changed Mind
878,18045,181,2022-12-27,Wrong Size
879,992,942,2025-06-27,Wrong Size
880,5358,159,2025-01-09,Wrong Size
881,3022,544,2024-12-30,Changed Mind
882,1376,794,2025-08-31,Changed Mind
883,11783,680,2024-04-30,Changed Mind
884,15546,359,2022-10-10,Changed Mind
885,6837,944,2023-10-07,Late Delivery
886,13753,321,2024-06-23,Wrong Size
887,1510,955,2023-04-08,Changed Mind
888,19448,961,2024-09-18,Changed Mind
889,13659,212,2024-04-29,Wrong Size
890,16071,516,2023-11-26,Changed Mind
891,16031,292,2023-12-31,Changed Mind
892,19575,794,2025-06-01,Defective
893,1732,793,2023-08-01,Defective
894,13424,777,2024-07-01,Defective
895,17504,181,2022-11-22,Late Delivery
896,14434,982,2023-01-18,Changed Mind
897,5409,491,2024-10-07,Late Delivery
898,7857,112,2024-07-24,Changed Mind
899,11758,46,2024-03-24,Wrong Size
900,486,538,2023-03-28,Defective
901,6867,281,2023-07-13,Wrong Size
902,11451,830,2024-02-04,Wrong Size
903,16234,646,2024-08-13,Late Delivery
904,17114,405,2022-10-20,Wrong Size
905,18853,425,2023-06-05,Changed Mind
906,2870,21,2023-08-12,Wrong Size
907,3980,323,2023-11-06,Defective
908,14163,663,2025-05-10,Defective
909,7878,359,2023-04-29,Changed Mind
910,8116,862,2024-11-04,Late Delivery
911,6589,390,2025-08-06,Late Delivery
912,10852,606,2025-03-04,Changed Mind
913,3937,965,2025-06-03,Changed Mind
914,16491,62,2023-12-25,Changed Mind
915,17872,562,2024-10-29,Changed Mind
916,13941,493,2023-10-28,Defective
917,11208,615,2025-01-30,Defective
918,16701,211,2023-05-15,Wrong Size
919,11873,595,2024-02-04,Wrong Size
920,5466,675,2023-02-14,Defective
921,8670,239,2024-09-11,Defective
922,10816,459,2023-09-25,Defective
923,16998,368,2023-03-27,Wrong Size
924,11474,54,2025-02-04,Wrong Size
925,19448,772,2025-07-31,Wrong Size
926,17636,587,2023-08-28,Late Delivery
927,13394,35,2023-10-08,Changed Mind
928,7907,301,2024-02-20,Defective
929,2504,530,2024-06-13,Wrong Size
930,18071,304,2025-06-17,Late Delivery
931,778,496,2025-03-31,Defective
932,18118,214,2025-01-08,Wrong Size
933,13109,490,2023-01-25,Defective
934,10326,171,2024-11-07,Wrong Size
935,727,22,2025-05-06,Defective
936,9339,137,2022-11-08,Changed Mind
937,18372,598,2024-04-17,Late Delivery
938,14914,644,2024-10-19,Late Delivery
939,2347,442,2024-04-01,Defective
940,18644,640,2025-05-03,Late Delivery
941,15558,730,2025-03-20,Defective
942,18937,861,2023-06-29,Wrong Size
943,7785,970,2025-09-11,Wrong Size
944,15701,972,2024-07-27,Late Delivery
945,13107,449,2023-11-23,Defective
946,12650,691,2023-05-18,Late Delivery
947,3769,195,2023-06-30,Wrong Size
948,16189,481,2022-10-30,Defective
949,15744,672,2023-07-29,Late Delivery
950,5625,852,2025-07-26,Changed Mind
951,7558,34,2023-03-22,Late Delivery
952,4296,700,2023-06-14,Changed Mind
953,11010,611,2024-06-02,Late Delivery
954,4995,629,2023-01-31,Wrong Size
955,16646,482,2022-12-06,Late Delivery
956,332,130,2024-01-20,Late Delivery
957,17948,134,2025-06-08,Late Delivery
958,1085,951,2025-01-28,Defective
959,9101,86,2023-09-05,Changed Mind
960,4937,349,2024-05-09,Wrong Size
961,14894,64,2024-01-11,Changed Mind
962,5445,11,2023-12-20,Wrong Size
963,19125,188,2023-08-15,Late Delivery
964,5322,436,2024-12-09,Late Delivery
965,3711,571,2023-04-09,Late Delivery
966,15282,739,2024-04-11,Changed Mind
967,10869,125,2024-09-29,Wrong Size
968,5049,210,2023-09-16,Defective
969,17739,596,2023-06-29,Changed Mind
970,2377,353,2025-02-12,Defective
971,3812,199,2022-10-05,Changed Mind
972,6631,204,2025-09-08,Defective
973,12834,71,2025-05-04,Late Delivery
974,13457,392,2024-08-19,Changed Mind
975,17000,593,2025-06-25,Late Delivery
976,3174,963,2025-01-09,Changed Mind
977,7760,964,2024-03-04,Changed Mind
978,1618,668,2022-10-02,Defective
979,19951,657,2024-04-25,Wrong Size
980,15478,263,2024-03-23,Late Delivery
981,10587,289,2024-09-12,Late Delivery
982,3697,849,2024-09-20,Defective
983,7676,348,2024-07-25,Changed Mind
984,5460,80,2024-09-20,Late Delivery
985,17329,232,2022-10-27,Changed Mind
986,16303,853,2024-07-08,Wrong Size
987,19197,478,2022-12-30,Late Delivery
988,2431,604,2023-09-21,Wrong Size
989,7581,275,2024-10-03,Late Delivery
990,12722,120,2024-09-05,Late Delivery
991,11610,511,2024-01-12,Changed Mind
992,19581,867,2023-06-28,Defective
993,14873,945,2023-02-04,Wrong Size
994,9592,450,2023-03-05,Wrong Size
995,14855,801,2023-11-20,Changed Mind
996,17168,788,2022-10-07,Changed Mind
997,566,500,2023-08-05,Wrong Size
998,17884,83,2024-07-28,Wrong Size
999,18342,553,2025-01-28,Changed Mind
1000,18022,493,2023-07-06,Wrong Size
1001,14082,976,2022-12-28,Defective
1002,18909,750,2025-09-08,Defective
1003,10261,818,2025-04-21,Late Delivery
1004,5321,868,2024-07-16,Late Delivery
1005,11706,52,2024-02-19,Defective
1006,5899,493,2024-08-14,Wrong Size
1007,15931,94,2025-02-16,Late Delivery
1008,8561,816,2024-03-26,Defective
1009,5997,555,2022-11-20,Late Delivery
1010,19396,539,2023-05-30,Late Delivery
1011,12144,75,2024-06-18,Wrong Size
1012,4581,731,2025-03-04,Wrong Size
1013,8598,732,2023-05-10,Wrong Size
1014,2634,371,2024-02-12,Wrong Size
1015,10986,780,2025-07-25,Late Delivery
1016,18185,173,2022-12-04,Changed Mind
1017,1624,103,2022-12-04,Changed Mind
1018,896,841,2024-02-21,Defective
1019,10380,34,2023-10-26,Defective
1020,532,177,2023-01-09,Late Delivery
1021,1591,255,2024-04-22,Defective
1022,16824,521,2025-03-23,Wrong Size
1023,19591,536,2023-11-06,Defective
1024,11327,293,2024-12-21,Late Delivery
1025,6392,837,2023-12-12,Defective
1026,18083,820,2023-12-19,Changed Mind
1027,18188,132,2024-02-18,Defective
1028,838,783,2025-01-05,Late Delivery
1029,1732,945,2024-02-09,Defective
1030,14623,13,2024-11-06,Wrong Size
1031,10650,514,2024-08-12,Late Delivery
1032,17727,700,2025-08-07,Defective
1033,10598,927,2025-03-14,Defective
1034,10140,556,2023-02-12,Wrong Size
1035,8375,98,2023-07-19,Wrong Size
1036,17800,957,2024-03-07,Late Delivery
1037,12152,417,2023-02-21,Defective
1038,1360,235,2024-07-13,Defective
1039,14852,1000,2025-01-15,Wrong Size
1040,17503,316,2023-11-25,Changed Mind
1041,1201,461,2025-08-24,Changed Mind
1042,12305,395,2024-03-09,Defective
1043,16701,308,2024-02-20,Changed Mind
1044,8301,770,2024-02-08,Defective
1045,17206,89,2024-02-12,Wrong Size
1046,1821,440,2025-03-24,Late Delivery
1047,7696,339,2024-11-26,Late Delivery
1048,8842,798,2025-04-07,Late Delivery
1049,5252,443,2023-09-06,Late Delivery
1050,15655,222,2024-04-25,Wrong Size
1051,6238,15,2023-11-11,Wrong Size
1052,9455,931,2024-05-13,Wrong Size
1053,4694,987,2024-10-31,Wrong Size
1054,7453,6,2023-04-27,Wrong Size
1055,5042,418,2024-08-26,Wrong Size
1056,13429,819,2023-10-24,Changed Mind
1057,4449,452,2023-01-16,Late Delivery
1058,19623,15,2023-08-16,Changed Mind
1059,4649,633,2023-09-18,Wrong Size
1060,14613,915,2024-11-14,Defective
1061,12551,764,2025-03-15,Late Delivery
1062,15163,908,2025-01-09,Wrong Size
1063,9710,861,2025-03-19,Late Delivery
1064,14547,516,2025-04-30,Defective
1065,7442,141,2025-08-29,Late Delivery
1066,13275,641,2024-04-05,Late Delivery
1067,14417,666,2024-12-07,Defective
1068,6731,126,2024-12-05,Changed Mind
1069,16233,951,2025-05-04,Late Delivery
1070,17269,910,2023-01-03,Changed Mind
1071,12681,207,2025-08-09,Defective
1072,107,435,2023-11-07,Changed Mind
1073,1360,413,2025-03-13,Defective
1074,4226,712,2023-03-03,Changed Mind
1075,2504,546,2025-07-10,Late Delivery
1076,7974,768,2023-01-17,Changed Mind
1077,12597,265,2024-02-06,Wrong Size
1078,13429,335,2024-08-09,Changed Mind
1079,12918,116,2022-09-23,Wrong Size
1080,3097,639,2023-11-21,Late Delivery
1081,5629,351,2023-08-14,Changed Mind
1082,19174,986,2022-12-13,Defective
1083,4892,740,2025-06-28,Late Delivery
1084,5874,825,2024-11-23,Wrong Size
1085,17837,782,2025-03-23,Late Delivery
1086,17665,308,2024-04-20,Late Delivery
1087,2420,185,2024-01-23,Late Delivery
1088,16116,408,2025-08-03,Wrong Size
1089,8465,871,2022-09-19,Wrong Size
1090,15967,274,2024-03-31,Changed Mind
1091,4892,350,2024-03-04,Changed Mind
1092,13776,544,2023-01-27,Late Delivery
1093,7674,857,2023-05-17,Wrong Size
1094,213,823,2023-07-17,Defective
1095,7255,322,2023-08-27,Late Delivery
1096,7291,563,2022-12-14,Late Delivery
1097,2292,428,2023-12-22,Wrong Size
1098,2890,845,2023-06-05,Wrong Size
1099,9756,882,2024-10-09,Defective
1100,13940,871,2024-04-04,Defective
1101,3562,481,2023-03-01,Wrong Size
1102,4436,354,2024-03-07,Defective
1103,4243,517,2025-08-03,Changed Mind
1104,4091,222,2025-03-17,Late Delivery
1105,11922,585,2025-03-04,Late Delivery
1106,15399,359,2024-06-07,Wrong Size
1107,9076,147,2024-01-21,Changed Mind
1108,9442,874,2023-09-01,Changed Mind
1109,3974,714,2025-07-05,Changed Mind
1110,14380,804,2023-04-21,Changed Mind
1111,12466,195,2025-03-22,Wrong Size
1112,13744,92,2023-08-24,Changed Mind
1113,551,510,2023-12-23,Defective
1114,4064,869,2025-04-29,Late Delivery
1115,4910,847,2024-02-01,Changed Mind
1116,15990,16,2024-10-01,Wrong Size
1117,869,644,2023-12-01,Late Delivery
1118,5319,126,2022-10-19,Defective
1119,495,515,2024-10-13,Defective
1120,6118,953,2025-03-23,Defective
1121,10673,162,2025-04-19,Defective
1122,12248,425,2023-09-01,Late Delivery
1123,12669,226,2023-08-12,Changed Mind
1124,8798,460,2022-10-31,Changed Mind
1125,8471,982,2025-03-02,Defective
1126,3369,425,2023-09-07,Late Delivery
1127,18438,639,2023-06-20,Defective
1128,11191,348,2025-05-01,Defective
1129,19635,73,2025-04-26,Defective
1130,16876,125,2024-01-12,Changed Mind
1131,1702,396,2023-07-22,Changed Mind
1132,14449,771,2025-09-06,Changed Mind
1133,4323,177,2023-02-12,Defective
1134,9654,774,2023-04-16,Defective
1135,13434,200,2023-03-18,Wrong Size
1136,17866,10,2025-05-14,Defective
1137,17547,712,2023-02-15,Late Delivery
1138,19612,749,2022-11-24,Defective
1139,9933,592,2024-12-16,Wrong Size
1140,2733,124,2022-12-19,Wrong Size
1141,17794,924,2024-02-28,Wrong Size
1142,7985,250,2025-09-04,Defective
1143,9082,576,2024-07-26,Changed Mind
1144,1236,581,2022-10-19,Wrong Size
1145,1387,651,2024-10-29,Wrong Size
1146,3176,720,2023-09-08,Wrong Size
1147,17398,659,2025-09-10,Defective
1148,15780,711,2022-12-12,Defective
1149,4764,484,2024-08-01,Defective
1150,98,796,2023-03-11,Defective
1151,19079,820,2023-03-20,Wrong Size
1152,328,926,2025-03-23,Wrong Size
1153,15948,443,2024-12-04,Defective
1154,15787,11,2025-02-05,Changed Mind
1155,13766,915,2025-04-21,Changed Mind
1156,6662,247,2024-02-27,Defective
1157,5681,287,2025-04-06,Changed Mind
1158,14364,216,2025-03-19,Wrong Size
1159,5029,930,2024-12-28,Changed Mind
1160,11335,110,2024-10-03,Late Delivery
1161,15171,918,2023-07-16,Defective
1162,1529,952,2022-12-18,Defective
1163,11146,911,2025-05-13,Late Delivery
1164,14414,827,2025-01-29,Late Delivery
1165,107,969,2023-03-03,Late Delivery
1166,9355,576,2025-03-16,Defective
1167,1083,204,2024-07-28,Defective
1168,10557,990,2023-06-05,Defective
1169,10587,819,2025-06-20,Wrong Size
1170,10690,867,2024-11-02,Wrong Size
1171,4208,389,2023-11-18,Late Delivery
1172,4116,57,2023-07-01,Defective
1173,15634,532,2023-09-10,Changed Mind
1174,5089,949,2025-06-25,Defective
1175,178,964,2025-01-17,Late Delivery
1176,15119,262,2024-01-01,Wrong Size
1177,4759,259,2025-07-07,Wrong Size
1178,1236,28,2023-11-17,Late Delivery
1179,14360,392,2023-08-06,Late Delivery
1180,18822,171,2025-05-02,Late Delivery
1181,7638,579,2024-08-04,Changed Mind
1182,4553,590,2023-12-24,Wrong Size
1183,19562,168,2025-01-11,Wrong Size
1184,2036,109,2023-01-13,Wrong Size
1185,13769,212,2022-12-16,Late Delivery
1186,18185,747,2023-02-03,Wrong Size
1187,9575,130,2023-08-03,Changed Mind
1188,8185,654,2025-07-26,Changed Mind
1189,18487,227,2025-03-27,Changed Mind
1190,19241,127,2023-08-19,Wrong Size
1191,19161,27,2024-06-21,Changed Mind
1192,13714,44,2024-09-28,Defective
1193,477,913,2024-04-13,Defective
1194,12930,307,2023-05-17,Defective
1195,18667,30,2025-04-08,Wrong Size
1196,8440,864,2024-10-22,Wrong Size
1197,11091,936,2024-04-25,Changed Mind
1198,17852,463,2023-07-01,Changed Mind
1199,6257,724,2023-06-26,Defective
1200,15676,462,2025-04-19,Changed Mind
1201,7608,721,2024-02-13,Late Delivery
1202,6322,229,2025-01-03,Wrong Size
1203,10032,23,2023-06-06,Wrong Size
1204,3157,171,2023-05-29,Late Delivery
1205,780,531,2024-01-31,Late Delivery
1206,14360,320,2023-02-15,Wrong Size
1207,4636,212,2022-11-18,Late Delivery
1208,12138,210,2023-03-11,Late Delivery
1209,856,170,2023-08-04,Late Delivery
1210,11777,744,2024-02-08,Changed Mind
1211,5266,739,2022-11-24,Defective
1212,6840,206,2024-05-03,Defective
1213,9258,934,2023-12-27,Defective
1214,1531,121,2022-12-27,Late Delivery
1215,9494,485,2023-10-31,Wrong Size
1216,10360,621,2024-05-28,Wrong Size
1217,17537,235,2023-09-21,Changed Mind
1218,15413,97,2025-05-21,Late Delivery
1219,12866,800,2025-04-09,Wrong Size
1220,18704,109,2024-04-28,Late Delivery
1221,3294,234,2025-07-24,Late Delivery
1222,1552,395,2023-04-19,Changed Mind
1223,7240,469,2022-12-15,Defective
1224,5866,112,2025-05-28,Wrong Size
1225,17820,59,2024-02-14,Changed Mind
1226,5998,381,2022-12-24,Wrong Size
1227,18116,351,2024-10-10,Changed Mind
1228,11355,561,2023-02-22,Late Delivery
1229,4198,711,2023-01-29,Wrong Size
1230,13478,248,2023-05-05,Changed Mind
1231,5811,724,2025-09-03,Late Delivery
1232,7525,735,2025-02-24,Changed Mind
1233,16201,639,2023-02-19,Wrong Size
1234,12625,341,2024-06-08,Defective
1235,6964,949,2023-11-23,Late Delivery
