refund_id,return_id,refund_amount,refund_status,refund_date
2609,606,80496.86,Processed,2023-02-01
2610,4592,18521.55,Processed,2023-05-01
2611,4731,5525.44,Pending,2024-12-22
2612,1242,2334.77,Processed,2022-10-03
2613,909,983.01,Pending,2022-12-28
2614,2986,52981.05,Processed,2024-01-31
2615,3487,8661.45,Pending,2025-04-21
2616,1596,51292.81,Pending,2024-01-13
2617,676,87650.61,Processed,2025-07-21
2618,4221,50066.13,Pending,2025-07-13
2619,3199,55858.29,Processed,2025-04-07
2620,2977,70718.73,Processed,2024-05-11
2621,2511,44102.31,Pending,2023-10-14
2622,2270,49148.93,Pending,2024-12-16
2623,4294,85956.84,Processed,2025-05-15
2624,4490,74080.01,Processed,2023-07-22
2625,2821,32133.4,Pending,2023-07-29
2626,2232,65846.92,Pending,2025-04-02
2627,1081,85433.9,Pending,2024-06-02
2628,1090,17050.44,Pending,2023-06-11
2629,467,84841.65,Pending,2024-10-09
2630,3345,11886.37,Processed,2023-05-11
2631,1479,1135.24,Processed,2024-06-09
2632,3153,54810.98,Processed,2024-09-01
2633,252,13301.75,Processed,2024-01-09
2634,3011,11993.92,Pending,2025-08-15
2635,2752,89012.88,Processed,2023-02-28
2636,135,4620.96,Processed,2025-09-06
2637,3740,27181.34,Processed,2024-11-13
2638,2464,45557.6,Pending,2022-10-20
2639,3601,16620.64,Processed,2023-12-28
2640,2768,7824.61,Processed,2023-04-17
2641,3952,18346.0,Pending,2024-10-15
2642,4660,5769.86,Processed,2022-10-16
2643,3295,5666.61,Processed,2023-12-13
2644,2608,22182.89,Processed,2023-04-10
2645,4347,89926.22,Pending,2024-07-25
2646,762,13906.16,Processed,2024-02-23
2647,1629,36396.49,Processed,2025-05-23
2648,1291,30443.68,Processed,2025-05-25
2649,612,13211.27,Processed,2022-09-29
2650,2011,55110.77,Processed,2025-02-17
2651,4615,84405.25,Pending,2025-01-15
2652,4466,25950.06,Processed,2024-02-15
2653,3608,12861.84,Pending,2024-11-13
2654,3073,76580.72,Pending,2023-08-15
2655,1563,48107.66,Processed,2023-04-26
2656,3837,49667.27,Processed,2025-08-02
2657,853,21633.8,Pending,2024-10-03
2658,4166,51678.94,Pending,2023-04-01
2659,92,9628.8,Processed,2025-06-15
2660,2682,42051.2,Processed,2023-09-20
2661,185,54327.02,Processed,2024-12-18
2662,4389,60027.32,Processed,2024-05-26
2663,2764,74182.81,Processed,2023-08-13
2664,4439,26912.34,Processed,2025-01-10
2665,2747,81828.98,Processed,2024-07-11
2666,506,66562.41,Processed,2025-05-08
2667,295,30887.87,Pending,2024-06-29
2668,1733,60106.36,Pending,2025-04-01
2669,4229,64906.68,Processed,2025-07-09
2670,3081,26088.39,Pending,2025-07-06
2671,3680,86610.7,Pending,2023-09-14
2672,851,27107.88,Processed,2023-04-04
2673,4443,51131.14,Processed,2022-10-20
2674,852,83155.72,Pending,2024-04-26
2675,954,65774.55,Processed,2025-03-22
2676,711,27335.44,Pending,2024-07-23
2677,2483,43188.77,Processed,2024-01-21
2678,4102,58619.71,Processed,2025-08-13
2679,2945,49953.72,Pending,2023-05-08
2680,3264,31959.08,Pending,2025-08-25
2681,244,58783.83,Processed,2023-04-27
2682,3528,55990.66,Processed,2025-01-19
2683,4241,23032.7,Processed,2022-12-17
2684,1413,47410.08,Processed,2024-12-09
2685,100,5452.39,Pending,2023-07-31
2686,3059,24164.33,Processed,2024-01-26
2687,3687,58287.09,Processed,2023-07-16
2688,2983,52423.07,Processed,2024-10-11
2689,2967,12825.94,Pending,2023-03-08
2690,989,72617.73,Pending,2024-11-16
2691,2260,18971.89,Pending,2025-03-24
2692,4262,34160.08,Processed,2024-09-29
2693,2333,1673.98,Pending,2023-07-12
2694,2827,30769.69,Processed,2022-09-29
2695,1823,63488.91,Processed,2023-12-22
2696,64,2446.69,Pending,2025-03-18
2697,3837,77499.08,Processed,2024-04-03
2698,4361,83585.82,Pending,2023-07-02
2699,2921,41824.0,Processed,2025-01-22
2700,2818,48324.59,Pending,2023-12-02
2701,3054,72499.2,Processed,2025-02-10
2702,4476,89818.63,Pending,2023-12-19
2703,1208,46771.62,Processed,2022-11-24
2704,750,82461.62,Processed,2024-05-04
2705,1343,27519.78,Processed,2022-12-29
2706,485,49655.11,Pending,2024-05-06
2707,4670,28734.39,Pending,2023-08-12
2708,2595,35363.68,Processed,2023-12-11
2709,2752,1831.23,Processed,2025-09-01
2710,386,69359.34,Pending,2023-01-09
2711,66,41856.2,Processed,2023-04-07
2712,3127,77224.2,Processed,2023-09-26
2713,3841,38953.19,Processed,2023-07-20
2714,2574,32631.13,Processed,2023-10-14
2715,4562,22863.91,Processed,2023-03-27
2716,2197,63121.28,Pending,2025-01-06
2717,148,29501.73,Processed,2025-08-20
2718,2372,57385.9,Pending,2024-03-31
2719,3152,43576.83,Pending,2023-09-29
2720,3739,81642.96,Processed,2022-12-07
2721,705,85782.39,Processed,2023-04-16
2722,3442,57492.82,Pending,2024-08-04
2723,934,76853.0,Processed,2024-07-04
2724,4138,61628.14,Pending,2023-11-24
2725,4400,29406.29,Pending,2023-04-06
2726,2439,48694.57,Processed,2023-10-18
2727,3712,20416.09,Pending,2023-07-19
2728,3408,6640.38,Processed,2024-10-20
2729,2189,44696.48,Processed,2025-08-29
2730,229,85676.09,Processed,2023-07-21
2731,739,77560.9,Processed,2023-05-14
2732,1786,6273.23,Processed,2023-01-18
2733,93,8956.6,Pending,2025-04-27
2734,3265,49663.56,Pending,2024-03-20
2735,380,83842.32,Processed,2022-12-13
2736,2754,68442.52,Pending,2023-09-07
2737,4174,39991.52,Processed,2025-04-27
2738,2949,72013.05,Pending,2025-02-14
2739,4989,71929.92,Pending,2024-08-05
2740,2645,44258.94,Processed,2024-01-29
2741,1599,32518.21,Processed,2024-07-11
2742,4844,50435.53,Processed,2023-05-20
2743,420,73846.66,Processed,2023-05-28
2744,3954,54700.5,Pending,2023-03-11
2745,470,252.25,Pending,2024-10-24
2746,50,44975.96,Pending,2024-06-03
2747,839,18890.79,Processed,2023-04-11
2748,3274,32661.34,Pending,2025-05-09
2749,1099,44596.34,Pending,2024-12-11
2750,3539,85096.04,Processed,2024-03-18
2751,2556,73874.69,Pending,2023-06-11
2752,205,29147.34,Processed,2024-06-28
2753,3748,31538.32,Pending,2023-02-05
2754,432,47484.84,Processed,2024-03-17
2755,2768,69200.09,Pending,2023-05-14
2756,89,51208.46,Pending,2025-07-17
2757,3535,47139.1,Processed,2024-09-12
2758,2447,70106.86,Processed,2025-07-19
2759,3772,16181.52,Processed,2024-04-08
2760,928,70528.13,Pending,2024-09-28
2761,4935,85159.18,Processed,2025-08-19
2762,4129,42138.12,Pending,2025-06-18
2763,4897,27947.26,Pending,2024-04-16
2764,4701,57746.87,Pending,2024-05-20
2765,3214,14065.59,Pending,2022-11-02
2766,481,51033.95,Processed,2025-04-10
2767,1936,29783.84,Processed,2022-09-29
2768,2342,29066.51,Processed,2023-05-15
2769,1845,48508.53,Processed,2025-08-06
2770,98,27403.95,Pending,2024-05-25
2771,3671,38576.41,Pending,2023-05-10
2772,444,18202.96,Pending,2023-01-02
2773,1996,41664.77,Pending,2022-09-23
2774,2167,48474.46,Processed,2025-02-28
2775,3800,37200.63,Pending,2023-12-04
2776,2992,12237.98,Pending,2024-06-03
2777,4958,35627.32,Pending,2023-09-19
2778,1881,21064.76,Pending,2023-04-30
2779,131,46592.55,Processed,2024-04-02
2780,3193,69916.2,Pending,2023-12-01
2781,319,43418.33,Pending,2025-08-21
2782,2396,19584.11,Processed,2024-02-05
2783,707,1269.8,Processed,2024-05-01
2784,1975,80548.86,Pending,2025-03-18
2785,3814,27005.57,Pending,2023-06-26
2786,2872,19977.05,Pending,2024-03-07
2787,4509,64525.23,Pending,2024-09-12
2788,2058,31689.36,Pending,2024-03-31
2789,1290,11958.63,Pending,2022-11-24
2790,3534,8637.42,Processed,2025-03-06
2791,4458,7865.41,Pending,2023-04-10
2792,1391,5445.61,Processed,2024-01-07
2793,3124,51116.44,Pending,2024-04-21
2794,2703,1939.52,Pending,2025-08-03
2795,1961,66865.41,Processed,2023-01-04
2796,2670,1262.93,Processed,2023-03-13
2797,1684,57837.83,Pending,2023-05-26
2798,651,31123.09,Processed,2024-07-19
2799,1154,10669.39,Processed,2023-06-22
2800,548,54201.17,Processed,2023-10-02
2801,2898,28433.04,Pending,2023-04-19
2802,3772,5243.37,Processed,2024-10-26
2803,976,49459.08,Processed,2024-02-12
2804,4496,42130.72,Processed,2024-04-26
2805,995,85894.64,Processed,2025-04-08
2806,1729,44805.71,Processed,2024-04-26
2807,4418,36450.2,Processed,2025-09-12
2808,4335,89733.95,Pending,2024-10-20
2809,3514,80149.42,Pending,2024-04-22
2810,4604,69986.47,Processed,2023-03-18
2811,3969,36170.08,Pending,2024-08-11
2812,2686,1875.62,Processed,2025-05-15
2813,286,75815.36,Pending,2023-04-10
2814,2174,42626.65,Pending,2023-11-18
2815,3080,19217.55,Pending,2023-02-14
2816,4556,40642.7,Processed,2023-10-04
2817,3624,16942.42,Processed,2024-03-23
2818,1519,25326.44,Pending,2025-08-03
2819,3852,16528.22,Pending,2024-07-21
2820,4895,912.45,Pending,2024-07-16
2821,3135,34172.7,Processed,2024-10-24
2822,1790,37898.15,Pending,2025-08-14
2823,582,60458.58,Pending,2023-09-25
2824,946,62156.11,Pending,2024-03-14
2825,1928,10572.41,Processed,2023-09-01
2826,3590,21092.36,Processed,2024-08-06
2827,4346,16571.03,Pending,2025-07-26
2828,1376,40729.86,Pending,2024-10-26
2829,3785,61939.79,Processed,2025-02-28
2830,1911,477.64,Processed,2023-05-30
2831,1775,57529.54,Pending,2024-08-29
2832,1140,15489.05,Pending,2022-10-06
2833,4788,73490.16,Processed,2024-04-14
2834,212,54002.22,Processed,2022-11-12
2835,2488,78091.02,Pending,2022-10-27
2836,452,63636.3,Pending,2024-10-03
2837,583,55789.51,Processed,2025-06-17
2838,1833,84584.93,Processed,2023-01-21
2839,3912,61398.61,Processed,2023-01-18
2840,3011,43785.27,Processed,2025-07-13
2841,1969,83096.84,Processed,2024-08-12
2842,2506,65629.75,Processed,2025-05-18
2843,4778,52178.18,Processed,2023-03-21
2844,979,34667.3,Processed,2025-08-24
2845,4100,37153.89,Pending,2023-10-03
2846,3239,83773.25,Pending,2023-10-17
2847,2178,45723.34,Pending,2024-04-13
2848,3753,18954.23,Pending,2023-03-10
2849,4120,38255.81,Processed,2023-02-26
2850,3263,45636.04,Pending,2024-04-01
2851,2641,16883.84,Pending,2024-10-24
2852,4964,83031.27,Pending,2023-12-26
2853,1152,54450.08,Processed,2024-12-19
2854,2145,71732.69,Processed,2022-11-16
2855,4590,63431.32,Processed,2022-10-31
2856,3843,51944.75,Processed,2023-05-12
2857,3732,64988.04,Processed,2024-04-24
2858,75,23476.66,Processed,2023-06-26
2859,2567,8377.28,Processed,2025-04-16
2860,593,89630.57,Pending,2022-10-12
2861,3563,14722.57,Pending,2024-09-13
2862,3175,42485.3,Pending,2024-11-15
2863,2048,23466.77,Pending,2025-08-03
2864,691,64285.22,Pending,2024-11-13
2865,2625,42557.27,Processed,2025-03-27
2866,3552,57708.24,Processed,2023-04-09
2867,361,54694.19,Processed,2025-05-26
2868,1494,7051.75,Pending,2025-04-13
2869,3816,34711.29,Pending,2024-09-02
2870,1406,75123.4,Processed,2024-01-10
2871,2895,32063.06,Processed,2024-09-17
2872,684,57437.37,Processed,2023-06-06
2873,1837,85415.29,Pending,2023-03-27
2874,395,35531.88,Pending,2024-11-04
2875,453,69742.21,Processed,2023-05-29
2876,1545,70995.95,Pending,2024-09-13
2877,2111,14260.43,Processed,2023-12-13
2878,4043,15876.67,Processed,2023-06-13
2879,3100,68862.93,Processed,2022-11-02
2880,2636,13132.79,Processed,2023-01-13
2881,3815,14002.39,Processed,2025-05-26
2882,4569,22695.77,Processed,2024-01-02
2883,2310,11090.46,Processed,2022-10-12
2884,4903,6545.52,Processed,2023-07-06
2885,880,49599.61,Pending,2025-07-20
2886,3412,56889.52,Processed,2023-06-22
2887,4738,14052.44,Processed,2025-04-12
2888,3761,74710.73,Processed,2025-08-17
2889,4441,81159.4,Processed,2024-06-28
2890,3825,70027.64,Pending,2024-12-01
2891,1809,36731.81,Pending,2024-12-16
2892,4187,57987.83,Processed,2024-11-18
2893,2118,14420.08,Pending,2023-01-25
2894,3955,19491.07,Processed,2024-04-29
2895,2634,1369.7,Processed,2023-11-01
2896,1057,1173.11,Processed,2023-11-28
2897,4920,38066.05,Pending,2025-02-15
2898,3367,29768.87,Pending,2025-03-14
2899,3818,25021.87,Pending,2022-11-11
2900,2807,31051.0,Processed,2023-08-16
2901,3717,50512.48,Pending,2025-08-16
2902,2590,37642.39,Pending,2023-01-28
2903,366,8450.77,Pending,2024-09-15
2904,1252,89859.17,Processed,2022-11-26
2905,900,16385.51,Processed,2025-01-01
2906,3256,5604.29,Processed,2025-05-02
2907,3337,71767.39,Processed,2025-04-03
2908,1746,57777.39,Processed,2023-12-11
2909,1973,28477.94,Processed,2025-08-24
2910,712,82469.59,Pending,2025-05-04
2911,3245,9729.53,Pending,2025-07-26
2912,408,39108.69,Processed,2024-03-27
2913,4700,82067.24,Processed,2024-12-31
2914,4874,25549.08,Pending,2025-07-17
2915,4277,24298.53,Pending,2024-04-30
2916,1339,31549.06,Pending,2022-11-06
2917,3123,85595.98,Processed,2024-03-31
2918,4570,76806.8,Pending,2025-08-27
2919,2487,60535.04,Pending,2024-01-18
2920,2129,78739.59,Processed,2024-06-19
2921,1887,15318.62,Pending,2023-11-20
2922,1349,2417.7,Pending,2023-11-04
2923,267,79585.43,Processed,2023-09-02
2924,4890,12802.23,Processed,2024-01-25
2925,45,89280.47,Pending,2023-12-16
2926,4806,58991.96,Processed,2024-05-20
2927,2558,8596.45,Processed,2023-12-27
2928,4838,66623.69,Processed,2024-08-17
2929,727,29146.97,Processed,2024-11-27
2930,4440,73753.99,Processed,2025-02-27
2931,958,83568.28,Processed,2023-02-12
2932,2532,76129.95,Pending,2022-11-23
2933,279,60224.23,Pending,2024-09-27
2934,316,61861.7,Processed,2025-09-13
2935,877,77744.94,Processed,2023-05-04
2936,828,39932.57,Processed,2023-01-21
2937,190,67432.55,Processed,2025-02-18
2938,3088,30023.7,Processed,2022-12-09
2939,1012,29779.9,Pending,2025-03-31
2940,2162,74127.45,Pending,2023-01-03
2941,1238,79306.08,Pending,2023-05-30
2942,3740,12152.03,Pending,2023-12-11
2943,1133,73359.76,Pending,2023-03-13
2944,4402,49139.85,Processed,2024-06-23
2945,1527,84005.56,Processed,2023-10-08
2946,4341,18335.24,Processed,2025-07-03
2947,2158,46061.0,Pending,2023-06-04
2948,1654,41422.12,Pending,2023-03-24
2949,3041,5387.65,Processed,2025-09-16
2950,191,34755.36,Pending,2025-06-09
2951,4329,79743.57,Pending,2023-04-16
2952,1246,57623.03,Processed,2024-04-21
2953,611,19714.45,Pending,2024-09-16
2954,3459,33880.01,Pending,2023-01-17
2955,4756,82143.86,Processed,2024-12-19
2956,731,62338.18,Pending,2024-10-14
2957,4534,3323.42,Pending,2024-03-10
2958,185,61295.45,Processed,2023-09-07
2959,4404,43384.89,Pending,2025-01-01
2960,4596,52208.48,Pending,2023-10-24
2961,4121,32960.4,Processed,2024-03-13
2962,1006,18756.96,Pending,2024-06-07
2963,4662,15490.8,Pending,2025-05-01
2964,3068,71209.08,Pending,2024-01-08
2965,4971,75231.63,Processed,2024-04-16
2966,1760,8900.49,Processed,2025-02-19
2967,4815,85513.11,Processed,2022-11-11
2968,1662,63347.23,Pending,2024-12-10
2969,1937,59052.61,Pending,2024-12-15
2970,213,53524.18,Pending,2023-09-14
2971,2370,16210.99,Processed,2023-07-18
2972,303,65938.08,Processed,2024-01-29
2973,2737,76376.4,Processed,2022-12-19
2974,1782,64881.54,Processed,2024-07-29
2975,2485,34621.44,Pending,2025-04-25
2976,2324,72612.24,Pending,2025-03-27
2977,2764,82973.86,Pending,2023-02-05
2978,3787,80102.9,Processed,2023-01-11
2979,1695,6742.02,Pending,2024-01-31
2980,631,32417.36,Processed,2023-05-27
2981,4634,83583.81,Pending,2023-11-22
2982,3457,32151.67,Processed,2023-07-25
2983,1662,42912.32,Pending,2022-09-29
2984,1841,27868.32,Processed,2022-10-11
2985,1137,28213.8,Pending,2023-02-19
2986,2918,23311.64,Pending,2024-06-24
2987,958,86241.6,Pending,2023-01-22
2988,1903,60374.22,Pending,2024-07-28
2989,981,53042.03,Processed,2024-09-29
2990,3192,29854.14,Pending,2024-05-24
2991,3663,24857.68,Pending,2024-05-26
2992,4461,46422.71,Pending,2023-11-23
2993,4275,74564.79,Pending,2025-07-24
2994,2846,28743.09,Pending,2022-10-15
2995,1975,11169.68,Processed,2024-01-01
2996,2137,23028.05,Pending,2024-01-11
2997,1132,40136.44,Pending,2022-09-23
2998,1798,62667.33,Pending,2025-08-18
2999,1713,39953.35,Pending,2024-02-13
3000,1604,47139.07,Processed,2025-06-30
3001,2110,61731.49,Pending,2024-10-22
3002,1587,72191.08,Processed,2023-12-13
3003,388,35772.82,Processed,2023-06-27
3004,2878,5148.11,Pending,2023-11-09
3005,4414,12540.76,Processed,2024-01-11
3006,4790,3329.87,Pending,2023-09-21
3007,4675,38837.7,Pending,2023-11-08
3008,1870,89313.68,Processed,2025-01-21
3009,1454,58396.92,Processed,2024-07-18
3010,3560,53276.27,Pending,2024-10-12
3011,1178,65831.96,Pending,2022-10-30
3012,1934,73801.26,Processed,2024-08-10
3013,1258,47163.73,Pending,2023-03-04
3014,3669,12876.64,Pending,2022-11-19
3015,2895,26301.91,Pending,2024-06-04
3016,1351,70612.15,Pending,2023-08-13
3017,4058,55863.58,Processed,2024-01-31
3018,433,54993.24,Processed,2023-05-22
3019,1271,28098.12,Pending,2023-09-27
3020,4648,73259.8,Pending,2024-03-02
3021,524,41782.18,Pending,2024-09-25
3022,3473,6859.0,Processed,2024-03-03
3023,3788,10342.83,Pending,2024-02-03
3024,2911,57210.76,Processed,2025-08-11
3025,936,44741.8,Pending,2022-11-17
3026,3895,43682.5,Processed,2025-07-20
3027,83,13144.52,Pending,2025-02-25
3028,2186,31740.85,Pending,2025-01-14
3029,4293,61568.61,Processed,2023-04-03
3030,1196,36396.65,Pending,2024-02-04
3031,4868,35498.63,Pending,2022-10-21
3032,896,18281.22,Processed,2025-04-01
3033,1527,71448.65,Pending,2023-12-26
3034,1283,76172.72,Processed,2024-03-25
3035,1078,38051.92,Processed,2023-02-24
3036,897,961.61,Processed,2023-02-23
3037,813,63193.91,Pending,2025-02-17
3038,1976,19663.5,Pending,2022-11-24
3039,3482,73817.55,Pending,2025-05-23
3040,3015,14831.74,Pending,2023-03-30
3041,4053,62048.21,Pending,2022-11-03
3042,3131,85812.23,Pending,2025-02-06
3043,3526,27097.64,Pending,2023-09-21
3044,2670,23487.38,Processed,2023-12-11
3045,3992,76206.44,Processed,2023-06-04
3046,759,65068.17,Processed,2024-05-02
3047,2983,27897.68,Pending,2022-11-08
3048,784,25865.2,Pending,2024-08-27
3049,4294,73499.62,Processed,2024-11-11
3050,4516,61778.11,Pending,2022-10-05
3051,3223,6460.91,Processed,2023-06-21
3052,4876,52153.96,Pending,2024-12-16
3053,3864,71469.48,Pending,2024-02-02
3054,512,88192.02,Pending,2024-01-19
3055,3387,63628.54,Pending,2024-04-27
3056,4316,26988.25,Processed,2024-07-30
3057,3077,84829.8,Processed,2023-04-29
3058,1438,26639.21,Pending,2025-05-14
3059,4966,75721.64,Processed,2023-05-04
3060,2798,27436.54,Pending,2024-08-27
3061,668,40690.47,Pending,2025-05-13
3062,2610,87828.58,Processed,2023-05-30
3063,709,46525.0,Pending,2025-05-18
3064,4965,18754.25,Processed,2023-02-12
3065,252,85545.01,Processed,2022-10-24
3066,3456,84295.97,Processed,2023-02-11
3067,483,34572.91,Processed,2024-10-06
3068,1594,1588.56,Pending,2025-01-18
3069,3125,6150.42,Processed,2024-02-21
3070,505,54098.39,Pending,2024-10-27
3071,2246,46954.23,Pending,2025-02-17
3072,3901,25762.89,Processed,2024-08-13
3073,588,47642.5,Processed,2024-03-22
3074,4411,51328.37,Pending,2023-11-27
3075,2138,40003.7,Pending,2025-04-08
3076,4925,14306.66,Pending,2023-09-14
3077,4370,83253.54,Processed,2022-11-06
3078,4860,45993.56,Pending,2023-12-07
3079,757,17686.3,Processed,2025-03-22
3080,2838,69779.98,Processed,2025-05-27
3081,3103,2499.93,Processed,2023-02-13
3082,4764,56407.25,Processed,2022-12-12
3083,4629,82786.61,Processed,2023-11-18
3084,3852,24964.42,Pending,2025-01-04
3085,149,26885.95,Processed,2022-12-01
3086,797,87800.84,Pending,2022-11-16
3087,1812,75042.97,Processed,2025-07-11
3088,3802,14119.33,Pending,2023-02-04
3089,4394,5546.51,Pending,2025-03-11
3090,3902,21965.03,Pending,2025-06-02
3091,4847,5616.13,Pending,2025-06-18
3092,4090,20483.21,Pending,2023-03-13
3093,2559,2215.34,Pending,2025-06-12
3094,4533,42673.23,Processed,2022-09-28
3095,4880,63239.54,Processed,2023-06-04
3096,1873,6492.19,Pending,2022-11-07
3097,2833,64111.63,Pending,2024-06-09
3098,356,69980.73,Processed,2024-10-14
3099,845,69217.15,Pending,2024-04-13
3100,3403,84805.1,Processed,2023-10-05
3101,612,76116.84,Processed,2023-01-17
3102,1552,11755.42,Processed,2023-01-02
3103,1222,80090.22,Pending,2023-04-12
3104,3330,65727.76,Processed,2023-07-28
3105,4447,29693.55,Pending,2025-05-21
3106,2883,28191.11,Processed,2023-05-13
3107,2134,82185.4,Processed,2023-01-05
3108,3360,26243.03,Processed,2023-04-10
3109,3018,63973.28,Pending,2025-07-19
3110,4663,73236.62,Pending,2025-02-23
3111,2052,76734.43,Processed,2024-03-03
3112,2216,25057.86,Pending,2025-02-10
3113,4748,7800.51,Pending,2024-03-26
3114,77,19812.01,Pending,2022-11-18
3115,3980,17522.56,Pending,2023-03-16
3116,1924,24805.2,Processed,2023-07-22
3117,2867,44127.31,Processed,2023-04-18
3118,2390,40146.28,Pending,2025-06-18
3119,3058,23835.93,Processed,2023-10-15
3120,4114,64254.1,Pending,2024-12-10
3121,4265,68979.35,Processed,2023-06-19
3122,3720,56811.29,Processed,2025-08-20
3123,4865,8456.63,Processed,2023-07-02
3124,1861,66549.38,Pending,2025-02-11
3125,4734,59295.11,Processed,2023-09-17
3126,3149,82162.04,Processed,2023-04-05
3127,1593,14660.14,Pending,2022-10-07
3128,3023,52443.59,Processed,2025-07-05
3129,199,32942.38,Pending,2024-03-27
3130,517,31322.95,Processed,2025-01-10
3131,2313,4550.71,Processed,2025-06-08
3132,816,44046.07,Processed,2025-07-20
3133,3485,37058.23,Processed,2023-07-23
3134,2539,72585.98,Pending,2024-07-05
3135,3532,89061.59,Pending,2025-08-05
3136,826,73410.92,Processed,2024-12-30
3137,1878,2102.81,Pending,2022-12-24
3138,14,10085.8,Pending,2024-09-23
3139,1095,51250.89,Pending,2025-05-26
3140,3520,13121.4,Processed,2025-03-01
3141,4129,3091.07,Processed,2024-06-29
3142,1600,18894.15,Pending,2024-09-02
3143,3254,55923.65,Pending,2024-04-16
3144,276,17424.22,Pending,2024-12-02
3145,1105,76402.56,Pending,2024-05-16
3146,2432,13965.27,Processed,2024-12-21
3147,891,67185.67,Pending,2023-01-13
3148,4946,85182.47,Pending,2025-02-27
3149,4431,85591.58,Pending,2025-07-13
3150,248,38801.68,Pending,2024-05-15
3151,1269,32739.06,Processed,2023-08-28
3152,828,10453.3,Pending,2023-07-07
3153,1608,29803.78,Pending,2023-05-25
3154,2336,79870.52,Processed,2023-10-03
3155,3888,78801.67,Pending,2024-03-18
3156,129,54625.97,Pending,2024-08-11
3157,637,49259.01,Processed,2023-08-09
3158,1953,75026.26,Pending,2024-09-17
3159,1889,87951.65,Pending,2025-06-08
3160,153,3372.88,Pending,2025-02-08
3161,879,85739.24,Pending,2023-04-06
3162,556,70905.24,Processed,2023-12-15
3163,2225,40378.06,Pending,2023-09-26
3164,4060,32651.76,Processed,2025-05-18
3165,4652,35211.34,Pending,2024-08-28
3166,4403,65075.85,Pending,2023-12-10
3167,438,25298.05,Processed,2023-08-18
3168,1398,61901.16,Pending,2024-11-19
3169,2877,87279.6,Processed,2022-12-24
3170,4437,32816.85,Processed,2025-04-06
3171,3309,15090.63,Pending,2025-04-21
3172,871,6335.01,Pending,2025-09-17
3173,2542,57015.69,Processed,2024-11-07
3174,3339,68420.93,Pending,2024-03-02
3175,1848,83557.29,Pending,2024-10-21
3176,4479,69465.97,Pending,2025-02-09
3177,4736,8923.74,Pending,2023-06-16
3178,3884,61415.52,Processed,2023-11-09
3179,732,2278.18,Processed,2023-04-08
3180,626,66703.38,Pending,2024-03-27
3181,2406,27779.92,Pending,2023-05-13
3182,2058,62920.44,Pending,2023-10-25
3183,4606,52906.97,Pending,2023-08-31
3184,3470,65573.56,Processed,2024-08-04
3185,3832,69608.62,Processed,2023-12-31
3186,900,64998.88,Pending,2024-12-25
3187,1479,41251.36,Pending,2022-10-15
3188,1338,49703.17,Pending,2024-04-30
3189,1630,75967.3,Processed,2022-11-15
3190,4841,6703.72,Pending,2023-05-23
3191,810,3084.12,Processed,2025-01-21
3192,1290,66591.67,Pending,2022-09-22
3193,1236,51781.64,Processed,2022-11-22
3194,1699,10119.92,Pending,2023-12-10
3195,2603,37956.7,Pending,2022-10-25
3196,4830,86069.7,Processed,2024-01-29
3197,900,56013.12,Processed,2024-06-15
3198,4688,71068.52,Processed,2023-07-29
3199,4357,40576.31,Processed,2025-04-27
3200,1130,64704.48,Pending,2023-10-06
3201,948,73535.36,Processed,2024-03-30
3202,3377,19550.85,Pending,2024-07-03
3203,4700,21102.26,Pending,2024-10-26
3204,149,64832.73,Pending,2023-01-18
3205,2227,86389.54,Pending,2022-12-24
3206,1110,62663.81,Pending,2025-01-26
3207,1725,85893.33,Pending,2024-01-18
3208,4847,65307.71,Pending,2025-07-05
3209,2825,18543.17,Pending,2024-10-23
3210,558,49729.91,Processed,2023-04-08
3211,1330,49506.28,Processed,2022-10-03
3212,3713,42815.43,Pending,2023-04-06
3213,2697,19625.45,Processed,2023-03-29
3214,781,59972.28,Processed,2025-07-18
3215,1575,61368.66,Pending,2024-02-19
3216,4498,29522.7,Pending,2023-11-21
3217,910,78753.41,Processed,2024-09-28
3218,965,45914.09,Pending,2023-08-26
3219,3956,26498.56,Processed,2022-11-29
3220,2377,43660.74,Processed,2024-07-12
3221,1178,64747.45,Processed,2023-11-01
3222,1979,72760.25,Pending,2024-05-14
3223,231,7974.21,Processed,2025-04-24
3224,3139,75275.46,Processed,2024-12-13
3225,4749,46657.83,Pending,2023-06-05
3226,4048,31917.82,Pending,2023-12-19
3227,4999,52065.05,Pending,2024-06-30
3228,3085,5738.42,Pending,2025-02-01
3229,2389,39502.22,Processed,2023-11-23
3230,509,61531.94,Processed,2023-03-29
3231,3563,42770.28,Pending,2023-03-10
3232,1735,78336.19,Processed,2024-02-18
3233,2228,59398.21,Processed,2024-08-02
3234,2720,84428.88,Processed,2022-09-22
3235,2734,52165.37,Processed,2025-06-11
3236,241,48707.46,Processed,2022-10-17
3237,3397,54477.09,Pending,2022-12-14
3238,4154,5767.01,Processed,2024-08-21
3239,4072,15818.78,Pending,2024-09-26
3240,126,34172.8,Processed,2024-01-30
3241,2517,9670.33,Pending,2024-09-13
3242,4338,87144.75,Pending,2023-04-03
3243,4109,30811.52,Pending,2024-05-10
3244,4001,68978.86,Processed,2025-03-19
3245,322,59942.22,Processed,2023-03-03
3246,122,53112.4,Pending,2022-12-01
3247,2358,69941.33,Pending,2023-06-04
3248,213,63522.06,Processed,2024-07-29
3249,2269,77297.34,Processed,2025-02-17
3250,4627,54134.51,Pending,2025-01-19
